repo,issue_text,label
microsoft/vscode,"regresion : terminal group relative size not preserved < - - ⚠️ ⚠️ do not delete this ! bug_report_template ⚠️ ⚠️ - - > < ! - - please read our rules of conduct : <url> - - > < ! - - 🕮 read our guide about submitting issues : <url> - - > < ! - - 🔎 search existing issues to avoid creating duplicates . - - > < ! - - 🧪 test using the latest insiders build to see if your issue has already been fixed : <url> - - > < ! - - 💡 instead of creating your report here , use ' report issue ' from the ' help ' menu in vs code to pre - fill useful information . - - > < ! - - 🔧 launch with ` code - - disable - extensions ` to check . - - > does this issue occur when all extensions are disabled ? : yes / no < ! - - 🪓 if you answered no above , use ' help : start extension bisect ' from command palette to try to identify the cause . - - > < ! - - 📣 issues caused by an extension need to be reported directly to the extension publisher . the ' help > report issue ' dialog can assist with this . - - > - vs code version : stable and from sources - os version : steps to reproduce : <number> . open terminal panel <number> . split terminal and resize <number> . reload window <number> . : bug relative sizes are not preserved",0
microsoft/vscode,"updater wastes large amount of disk space logging once per second while waiting for vs code to close type : <b> bug </b> the vs code update process appears to write to log files named ` % temp %/ setup log [ date ] #[ number ] . txt ` . it appends a new line once every second as it waits for a running instance of vs code to be closed . here ' s a snippet from a current file on my machine : ` ` ` <number> - <number> - <number> <time> . <number> application is still running , waiting <number> - <number> - <number> <time> . <number> application is still running , waiting <number> - <number> - <number> <time> . <number> application is still running , waiting <number> - <number> - <number> <time> . <number> application is still running , waiting <number> - <number> - <number> <time> . <number> application is still running , waiting ` ` ` i basically always have vs code running , and sometimes do not close it for weeks at a time , and just found that i had over 2 0 0 mb of log files mostly filled with lines like the above . vs code version : code <number> . <number> ( 6 c3e3dba23e8fadc360aed75ce363ba185c49794 , <number> - <number> - 0 9 t <time> . 1 7 5 z ) os version : windows_nt x64 <number> . <number> modes generated by issue reporter - - >",0
microsoft/vscode,consider changing dim usage in test terminal this : <url> now results in <number> / <number> the minimum contrast requirements which is a soft accessibility issue . it seems like these messages are special vscode messages which use special formatting in the real terminal,0
microsoft/vscode,test view output needs a space separator between messages these <number> do not have a space or new line between them [ image ] ( <url>,0
microsoft/vscode,test results view misses separator between editor and list there ' s no separator line between the two components . [ image ] ( <url>,0
microsoft/vscode,"build task status indicator not reappearing on window reload steps to reproduce i use the default build task in ` vscode ` on a multi root workspace <number> . i see a "" <number> "" appearing in the status bar , indicating the <number> runs ( see pic [ <number> ] ) <number> . i reload the window <number> . everything is fine <number> . i open <number> more terminals ( see pic [ <number> ] ) <number> . i hide the panel <number> . i reload window => 🐛 there is no more a "" <number> "" in my status bar [ <number> ] [ image ] ( <url> ! [ image ] ( <url> [ <number> ] ! [ image ] ( <url>",0
microsoft/vscode,themes warn on unknown theme key activitybaritem . profilesbackground [ image ] ( <url>,0
microsoft/vscode,"processing artifacts fails with error about blob already existing <url> ` ` ` creating asset . <repeated> size : <number> sha1 : fbe6dc51e3e5a0de9bf6b6b43042a855100d2b05 sha256 : d1403e8a597b5787ba9524069de397175d81f76401dbfc0caf42b73c46184132 / mnt / vss / _work / <number> / s / build / azure - pipelines / common / createasset . js : <number> uploadpromises . push ( promise . reject ( new error ( ` blob ${ quality } , ${ blobname } already exists , not publishing again . ` ))); ^ error insider , b254a4c05a4b7625970e7fee3cbcb3dbf2862bba / vscode_cli_linux_x64_cli . tar . gz already exists , not publishing again . at main ( / mnt / vss / _work / <number> / s / build / azure - pipelines / common / createasset . js : <number> <time> ) at process . processticksandrejections ( node : internal / process / task_queues : <number> : <number> ` ` `",0
microsoft/vscode,"null error in sticky scroll test when running the sticky scroll unit tests , the following error was noticed : ` ` ` "" uncaught ( in promise ) typeerror : cannot read properties of null ( reading ' coordinatesconverter ' ) "" , source ( <number> ) ` ` `",0
microsoft/vscode,pasting is not selecting the newly pasted text this happens after a regular ctrl + v : [ image ] ( <url> it ' s very easy to reproduce . 버전 : <number> . <number> - insider ( user setup ) 커밋 : f1302be1e67e3af5fbeb8bbb2ea784de7bc96150 날짜 : <number> - <number> - 0 1 t <time> . 4 1 4 z electron : <number> . <number> electronbuildid : <number> chromium : <number> . <number> node . js : <number> . <number> v8 : <number> . <number> - electron . <number> os x64 <number> . <number>,0
microsoft/vscode,"terminal cursor does not reflect that the terminal is focused < - - ⚠️ ⚠️ do not delete this ! bug_report_template ⚠️ ⚠️ - - > < ! - - please read our rules of conduct : <url> - - > < ! - - 🕮 read our guide about submitting issues : <url> - - > < ! - - 🔎 search existing issues to avoid creating duplicates . - - > < ! - - 🧪 test using the latest insiders build to see if your issue has already been fixed : <url> - - > < ! - - 💡 instead of creating your report here , use ' report issue ' from the ' help ' menu in vs code to pre - fill useful information . - - > < ! - - 🔧 launch with ` code - - disable - extensions ` to check . - - > does this issue occur when all extensions are disabled ? : yes # description terminal has focus , but the cursor displayed does not look like it does - - it ' s not filled white # # actual <url> # # expected with stable <number> . <number> : <url> # steps to reproduce : i do not have any , but i can repro even with a new vscode window without any workspace folders . # version ` ` ` version : <number> . <number> - insider commit : f1302be1e67e3af5fbeb8bbb2ea784de7bc96150 date : <number> - <number> - 0 1 t <time> . 5 2 3 z electron : <number> . <number> electronbuildid : <number> chromium : <number> . <number> node . js : <number> . <number> v8 : <number> . <number> - electron . <number> os arm64 <number> . <number> ` ` ` can not seem to repro with <number> . <number> stable . within my vscode integrated terminal ` ` ` $ zsh - - version zsh <number> (x 8 6 _64 - apple - darwin22 . <number> ) ` ` ` it ' s weirdly x86_64 even though i am on arm64 , but it seems ok - <url>",0
microsoft/vscode,"` vscode . treeview . dispose ` does not clean up in the renderer i went after some later callers of ` disposable <hashtag> register </hashtag> ` ( see [ dev - discuss ] ( <url> and i noticed that ` $ registertreeviewdataprovider ` uses the disposable of its container object , not one specific to the tree view ( id ) . it ' s likely a theoretical bug but it seems that extensions calling dispose of their view do not achieve anything and that repeated create calls for the same id could leak some memory",0
microsoft/vscode,"is moved code range correct ? <user> not sure if it a bug report or question , but i notcied that moved lines range is not correct why it is written that lines are moved from <number> - <number> ? should not they be marked as "" moved from <number> - <number> "" ? the same question is about "" moved to "" .",0
microsoft/vscode,"pre launch task does not run if similar task is already running in different workspace folder < - - ⚠️ ⚠️ do not delete this ! bug_report_template ⚠️ ⚠️ - - > < ! - - please read our rules of conduct : <url> - - > < ! - - 🕮 read our guide about submitting issues : <url> - - > < ! - - 🔎 search existing issues to avoid creating duplicates . - - > < ! - - 🧪 test using the latest insiders build to see if your issue has already been fixed : <url> - - > < ! - - 💡 instead of creating your report here , use ' report issue ' from the ' help ' menu in vs code to pre - fill useful information . - - > < ! - - 🔧 launch with ` code - - disable - extensions ` to check . - - > does this issue occur when all extensions are disabled ? : * yes <emphasis> * < ! - - 🪓 if you answered no above , use ' help : start extension bisect ' from command palette to try to identify the cause . - - > < ! - - 📣 issues caused by an extension need to be reported directly to the extension publisher . the ' help > report issue ' dialog can assist with this . - - > - vs code version : <number> . <number> - insider - os version : macos ventura <number> issue description : if the prelaunchtask for a debug configuration in workspace a is already running in workspace b , the task is not started in workspace a . vs code thinks the prelaunchtask is already running , even though it ' s running in a different workspace folder . the expected behavior is to launch the task in the workspace folder containing the debug configuration . seems similar to <url> i have created a repository which reproduces the bug . the repo contains two node express hello world apps , and corresponding launch / tasks . json configs for debugging the apps . the debug config is a simple launch program and each has a ` prelaunchtask ` that runs ` tsc - - watch ` as a background task with a problem matcher . steps to reproduce : <number> . clone <url> <number> . open the ` workspace . code - workspace ` workspace file in vs code . < img width = "" <number> "" alt = "" image "" src = "" <url> <number> . run ` npm install ` in each workspace folder . each workspace folder contains a hello world express server . <number> . run the "" npm task in workspace - <number> . < img width = "" <number> "" alt = "" image "" src = "" <url> <number> . launch "" launch program ( workspace - <number> ) "" from the debug menu . it will not run the prelaunchtask and it will not work . < img width = "" <number> "" alt = "" image "" src = "" <url>",0
microsoft/vscode,quick chat layout issue on resize on the latest insiders on windows <number> . open quick chat . <number> . close it . <number> . zoom in or out of the editor . <number> . open quick chat again . <number> . : bug issue,0
microsoft/vscode,"improve consistency , lessen redundancy of accessibility help dialog text as a result of the discussion in # <number> , we should format each command , description , and keybinding more consistently and limit redundancy .",0
microsoft/vscode,"invoking choice from ` show codelens commands for current line ` may require multiple enters or clicks type : <b> bug </b> <number> . set ` "" typescript . referencescodelens . enabled "" : true ` <number> . open a . ts file . <number> . put cursor on a line that has an ` n references ` codelens above it . <number> . open command palette and run ` show codelens commands for current line ` . <number> . press enter to try and run the selected ( only ) entry ( n references ) . : bug : nothing happens until you press enter a second time ( or more . <repeated> ) . results of using a mouse - click to try and run the codelens from the quickpick is the same . first click does nothing , and a second click is required . this also happens in <number> . <number> so it is not a <number> regression . vs code version : code - insiders <number> . <number> - insider ( e7756c8870ee1df7360e6624e220534174039b02 , <number> - <number> - 3 1 t <time> . 6 9 8 z ) os version : windows_nt x64 <number> . <number> modes generated by issue reporter - - >",0
microsoft/vscode,rendersidebysideinlinebreakpoint invalid default value [ image ] ( <url>,0
microsoft/vscode,"after the command is localized , it cannot be searched by keywords . add issue description here version : <number> . <number> commit : 6 c3e3dba23e8fadc360aed75ce363ba185c49794 user agent : mozilla / <number> ( macintosh ; intel mac os x 1 0 _15_7 ) applewebkit / <number> ( khtml , like gecko ) chrome / <number> . <number> safari / <number> embedder : vscode . dev < - - generated by web issue reporter - - > ! [ bug3 ] ( <url> steps open vscode . dev or vs code app <number> . switch to a language other than the default , for example , simplified chinese . <number> . search command by shortcut key , for example , search ` toggle ` , some matching commands will appear . <number> . but i search the keyword directly ( incomplete command keyword ) , nothing will be matched .",0
microsoft/vscode,"[ serve - web ] in - app github sign - in link rotates ports and cannot be preset with - - port , breaking ssh local forwarding summary : the sign - in link for github in vscode running through serve - web rotates ports in the 5 4 xxx range , breaking any pre - set port forwarding for users connecting via ssh . this occurs regardless of any port option set with - - port ( taken from my comment in # <number> ) does this issue occur when all extensions are disabled ? : yes - vs code version : insiders <number> . <number> - os version : mac os <number> steps to reproduce : <number> . connect to the device hosting code via ssh , with local port forwarding for port <number> enabled <number> . on the remote device , launch serve - web with ` ` ` code - insiders serve - web ` ` ` <number> . open a browser window and navigate to the url given by serve - web <number> . turn on settings sync , showing a github sign - in url . note the port is different than the default , requiring you to reconnect and add a new forwarded port expected behavior the port with - - port should ( a ) also determine the port used for sign - in , or ( b ) be a separate option so that ssh port forwarding does not require updating ssh config and reconnecting each time you need to sign in",0
microsoft/vscode,"terminal buffer is not updating information type : <b> bug </b> in the insiders version , i noticed that the buffer is no longer automatically reflecting terminal information . for example , when executing the mvn clean install command in my project , the information of the build that starts to run is updated from time to time in the buffer , sometimes it is only necessary to give a tab to go to the terminal and give a shift tab that i have the information updated while the build is running and printing various information . in the insiders version , this update no longer occurs . i have to keep pressing alt + f2 , but i could not be sure if i still have all the updated information . vs code version : code - insiders <number> . <number> - insider ( 3 5 be9bf683eace09796e59d54f1f225bbc3a7866 , <number> - <number> - 3 0 t <time> . 9 7 2 z ) os version : windows_nt x64 <number> . <number> modes : remote os version : linux x64 <number> . <number> - microsoft - standard - wsl2 <details> <summary> system info </summary> | item | value | | - - - | - - - | | cpus | intel ( r ) core ( tm ) i5 - 8 3 6 5 u cpu @ <number> . 6 0 ghz ( <number> x <number> )| | gpu status | 2 d_canvas : enabled <br> canvas_oop_rasterization : enabled_on <br> direct_rendering_display_compositor : disabled_off_ok <br> gpu_compositing : enabled <br> multiple_raster_threads : enabled_on <br> opengl : enabled_on <br> rasterization : enabled <br> raw_draw : disabled_off_ok <br> video_decode : enabled <br> video_encode : enabled <br> vulkan : disabled_off <br> webgl : enabled <br> webgl2 : enabled <br> webgpu : enabled | | load ( avg ) | undefined | | memory ( system ) | <number> . 7 2 gb ( <number> . 4 4 gb free ) | | process argv | - - crash - reporter - id dd13835f - 4 8 8 a - <number> - bdf9 - 2 1 fedc4249ef | | screen reader | yes | | vm | <percent> | | item | value | | - - - | - - - | | remote | wsl | os | linux x64 <number> . <number> - microsoft - standard - wsl2 | | cpus | intel ( r ) core ( tm ) i5 - 8 3 6 5 u cpu @ <number> . 6 0 ghz ( <number> x <number> )| | memory ( system ) | <number> . 6 2 gb ( <number> . 2 2 gb free ) | | vm | <percent> | </details> <details> <summary> extensions ( <number> ) </summary> extension | author ( truncated ) | version - - - | - - - | - - - remote - containers | ms - | <number> . <number> remote - wsl | ms - | <number> . <number> cucumber - official | cuc | <number> . <number> gitlens | eam | <number> . <number> copilot | git | <number> . <number> copilot - chat | git | <number> . <phone> vscode - docker | ms - | <number> . <number> vscode - language - pack - pt - br | ms - | <number> . <phone> postman - for - vscode | pos | <number> . <number> vscode - thunder - client | ran | <number> . <number> java | red | <number> . <number> intellicode - api - usage - examples | vis | <number> . <number> vscodeintellicode | vis | <date> vscode - boot - dev - pack | vmw | <number> . <number> vscode - spring - boot | vmw | <number> . <number> vscode - java - debug | vsc | <number> . <number> vscode - java - dependency | vsc | <number> . <number> vscode - java - pack | vsc | <date> vscode - java - test | vsc | <number> . <number> vscode - maven | vsc | <number> . <number> vscode - spring - boot - dashboard | vsc | <number> . <number> vscode - spring - initializr | vsc | <number> . <number> </details> <details> <summary> a / b experiments </summary> ` ` ` vsliv69 <time> <number> vsins8 <time> <number> vsliv36 <time> <number> vsreu68 <time> <number> python38 <time> <number> vspor87 <time> <number> vspor7 <time> <number> vspor36 <time> <number> vslsvsres3 <time> <number> pythontb : <number> pythonptprofiler : <number> vshan8 <time> <number> vscod8 <time> <number> bridge07 <time> <number> bridge07 <time> <number> vsaa593cf : <number> pythonvs93 <time> <number> py29gd226 <time> <number> vsclangdf : <number> c4g489 <time> <number> dsvsc012cf : <number> pynewext5 <time> <number> 2 i9eh26 <time> <number> showlangstatbar : <number> 0 bi6i64 <time> <number> ecj1e33 <time> <number> pythonfmttext : <number> fixshowwlkth : <number> showindicator : <number> pythongtdpath : <number> i26e353 <time> <number> gsofa : <number> welcomedialog : <number> pythonnosmt <time> <number> pythonidxpt : <number> pythonnoceb : <number> copilotsettingt : <number> dsvsc0 <time> <number> dsvsc0 <time> <number> diffeditorv <time> <number> pythonlinttypecf : <number> pythonmpsinfo : <number> dsvsc0 <time> <number> ` ` ` </details> < - - generated by issue reporter - - >",0
microsoft/vscode,"port forwarding log has formatting issues testing # <number> on linux there are ansi escape sequences as well as empty lines : ` ` ` <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ] starting cli <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ] [ <number> - <number> - <number> <time> ] debug no code server tunnel found , creating new one <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m [ <number> - <number> - <number> <time> ] info creating tunnel with the name : ubuntu - linux - <number> - <number> - desktop <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m [ <number> - <number> - <number> <time> ] debug starting tunnel to server . <repeated> <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m [ <number> - <number> - <number> <time> ] debug connected to tunnel endpoint : tunnelrelaytunnelendpoint { base : tunnelendpoint { connection_mode : tunnelrelay , host_id : "" ad01adb3 - 1 b36 - 4 c76 - 8 0 3 c - eb1b09e822ff "" , host_public_keys : [ ] , port_uri_format : some ( "" <url> tunnel_uri : some ( "" <url> port_ssh_command_format : some ( "" ssh 0 1 bkhf70 - { port } <user> . eun1 . devtunnels . ms "" ) , tunnel_ssh_command : some ( "" ssh 0 1 bkhf70 <user> . eun1 . devtunnels . ms "" ) , ssh_gateway_public_key : none } , host_relay_uri : some ( "" wss :// eun1 - data . rel . tunnels . api . visualstudio . com / api / v1 / host / connect / 0 1 bkhf70 "" ) , client_relay_uri } <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ error ] [ forwarding ] <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m [ <number> - <number> - <number> <time> ] info forwarding port <number> at private <number> - <number> - <number> <time> . <number> [ error ] [ forwarding ] <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 2 m [ <number> - <number> - <number> <time> ] trace found token in keyring <number> - <number> - <number> <time> . <number> [ info ] [ forwarding ]  [ 0 m [ <number> - <number> - <number> <time> ] info forwarding port <number> at private <number> - <number> - <number> <time> . <number> [ error ] [ forwarding ] ` ` ` [ image ] ( <url>",0
microsoft/vscode,"quick text search results when file is open testing # <number> - open the vscode repo - open command palette , type ` % findtheme ` - pick the first entry in ` workbenchthemeservice ` . the file opens - again , open command palette , type ` % findtheme ` you see duplicated results [ image ] ( <url>",0
microsoft/vscode,"progressive rendering freezes sometimes [ image ] ( <url> i thought i noticed this happening from time to time after we made changes to how rendering works , but in this case with my test extension it ' s pretty obvious , i will investigate",0
microsoft/vscode,align quick question code block style with chat view testing # <number> not sure why we would the backgrounds different ! [ image ] ( <url>,0
microsoft/vscode,"bad input box styling in quick chat ui [ image ] ( <url> i am not sure how i got to this point , but resizing the window just makes it worse",0
microsoft/vscode,"icons in accessible view do not seem right testing # <number> [ image ] ( <url> the bell icon for manage extension does not seem correct here , gear icon might be better . the shown next and show previous should swap places . ` > ` and ` < ` should probably be ` < ` and ` > ` i would expect ` x ` to be at the end .",0
microsoft/vscode,"confusing accessibility help message in an editor <number> . open settings . json <number> . run open accessibility help <number> . see this message <number> . i do not really understand what "" disable the aria hint label to open this "" means [ image ] ( <url>",0
microsoft/vscode,"i cannot click on the left hand side to expand : i cannot click on the left hand side to expand also , is the hover color themable ? _originally posted by <user> in <url>",0
microsoft/vscode,dim unfocused setting link does not work forked off from <url> the link in settings does not work : [ image ] ( <url> i am pretty sure i am following this reference exactly though : <url> config is defined here,0
microsoft/vscode,"consider to revert dynamic grow from scroll when reopening testing # <number> i think that growing quick chat when you scroll is an interesting idea , but i would reset the size back to how it was when you reopen quick chat because its harder to manage the size to make it small again . you cannot just scroll to get back where you were .",0
microsoft/vscode,"port forwarding attempts wrong path to tunnel binary on linux testing # <number> <number> ) use latest snap installation of insiders <number> ) attempt to forward a port and after sign in flow , see the notification with following error < img width = "" <number> "" alt = "" screenshot <number> - <number> - <number> at <number> <number> <number> "" src = "" <url> <number> ) path should have been ` / snap / code - insiders / <number> / usr / share / code - insiders / bin / code - tunnel - insiders `",0
microsoft/vscode,"moved code widget does not get highlighted when is moved over cursor testing # <number> steps to reproduce create two copies of the same lines . one of this copy will be connected with arrow <number> . select the connected copy and past some symbols , so that arrow jumps to another copy <number> . remove those symbols , so the arrow jumps again over the block where cursor is located <number> . . 🐛 now the moved lines frame is located so that the cursor is inside of it but it is not highlighted untill the cursor is moved <url> [ example ] ( <url>",0
microsoft/vscode,welcome editor does not dim testing # <number> [ image ] ( <url>,0
microsoft/vscode,settings editor does not fully dim testing # <number> [ image ] ( <url>,0
microsoft/vscode,"clicking "" compare "" in another moved section does not compare testing # <number> <number> . move <number> blocks of code <number> . click "" compare "" on one of them . <number> . scroll to the other block and click "" compare on that . <number> . i would expect the compare the move to the second block , but instead it just untoggles the compare [ recording <number> - <number> - <number> at <number> <number> <number> ] ( <url> [ monaco editor playground repro ] ( <url>",0
microsoft/vscode,missing jsdoc for ` globalenvironmentvariablecollection ` * the ` globalenvironmentvariablecollection ` type lacks a leading jsdoc comments * the ` getscoped ` function lacks a ` <user> ` annotation,0
microsoft/vscode,"clicking on search result sets the selection in the cell and not in the output testing # <number> * open <url> * enable ` "" search . experimental . closednotebookrichcontentresults "" : true ` * search for ` [ <number> , <number> , <number> , <number> , <number> ] ` * click on a result in ` <number> - sorting . ipynb ` * observe the selection is set on the input code and not on the output <url> ` ` ` version : <number> . <number> - insider commit : ebd67244fb2da33ab078bb2baa96106fda29f336 date : <number> - <number> - 2 9 t <time> . 2 1 8 z electron : <number> . <number> electronbuildid : <number> chromium : <number> . <number> node . js : <number> . <number> v8 : <number> . <number> - electron . <number> os arm64 <number> . <number> ` ` `",0
microsoft/vscode,"notification and notification buttons lack border radius <number> . if the notification content is sufficiently long , insufficient height is allocated for the action buttons to grow , consequently they appear cramped and lack border radius <number> . when a notification is focused the focus border radius is truncated [ image ] ( <url>",0
microsoft/vscode,` ctrl + uparrow ` does not open accessible buffer on windows <number> . enable screen reader mode <number> . focus a terminal <number> . ` ctrl + uparrow ` <number> . 🐛 the accessible buffer is not entered this is because it ' s getting sent to the shell . adding it to commands to skip shell fixes this . reported by <user>,0
microsoft/vscode,"unable to ssh to remote host type : <b> bug </b> note : i was unable to create a bug report after i choose the "" an extension "" option in the dropdown in the "" help : report issue . <repeated> "" window as it does not show any of my extensions ( i do have extensions for whatever reason the bug report does not show them ) after installing <number> . <number> ( insiders ) , i started to get the following error message : notificationsalerts . ts : <number> failed to connect to the remote extension host server ( error : wrappederror ( wrappederror { message : "" server exited without writing socket "" , original : "" channel closed "" } ) ) and could not fetch remote environment when i use an older version ( via regular vscode ) this issue does not happen . vs code version : code - insiders <number> . <number> - insider ( f7973f357e7c316a88e8817886f41a843021fe74 , <number> - <number> - 2 8 t <time> . 1 3 1 z ) os version : windows_nt x64 <number> . <number> modes : connection to ' ssh : devlab . linepulse . ca ' could not be established wrappederror ( wrappederror { message : "" server exited without writing socket "" , original : "" channel closed "" } ) <details> <summary> system info </summary> | item | value | | - - - | - - - | | cpus | intel ( r ) core ( tm ) i7 - 8 6 6 5 u cpu @ <number> . 9 0 ghz ( <number> x <number> )| | gpu status | 2 d_canvas : enabled <br> canvas_oop_rasterization : enabled_on <br> direct_rendering_display_compositor : disabled_off_ok <br> gpu_compositing : enabled <br> multiple_raster_threads : enabled_on <br> opengl : enabled_on <br> rasterization : enabled <br> raw_draw : disabled_off_ok <br> video_decode : enabled <br> video_encode : enabled <br> vulkan : disabled_off <br> webgl : enabled <br> webgl2 : enabled <br> webgpu : enabled | | load ( avg ) | undefined | | memory ( system ) | <number> . 7 2 gb ( <number> . 9 9 gb free ) | | process argv | - - crash - reporter - id 8 5 7 fed38 - 4 fa8 - 4 9 ff - b2f3 - bbf104e17732 | | screen reader | no | | vm | <percent> | connection to ' ssh : devlab . linepulse . ca ' could not be established wrappederror ( wrappederror { message : "" server exited without writing socket "" , original : "" channel closed "" } ) </details> extensions <summary> a / b experiments </summary> ` ` ` vsliv69 <time> <number> vsins8 <time> <number> vsliv368cf : <number> vsreu68 <time> <number> python38 <time> <number> vspor87 <time> <number> vspor7 <time> <number> vspor36 <time> <number> vslsvsres3 <time> <number> pythontb : <number> pythonptprofiler : <number> vshan8 <time> <number> vscod8 <time> <number> bridge07 <time> <number> bridge07 <time> <number> vsaa59 <time> <number> pythonvs93 <time> <number> py29gd226 <time> <number> vsclangdf : <number> c4g489 <time> <number> dsvsc0 <time> <number> pynewext5 <time> <number> vscrp : <number> 2 i9eh26 <time> <number> showlangstatbar : <number> ecj1e33 <time> <number> pythonfmttext : <number> fixshowwlkth : <number> showindicator : <number> pythongtdpath : <number> i26e353 <time> <number> gsofa : <number> welcomedialog : <number> pythonnosmt <time> <number> pythonidxpt : <number> pythonnoceb : <number> copilotsettingt : <number> dsvsc0 <time> <number> dsvsc0 <time> <number> diffeditorv <time> <number> pythonmpsinfo : <number> dsvsc0 <time> <number> ` ` ` </details> < - - generated by issue reporter - - >",0
microsoft/vscode,"avoid unnecessary virtual scroll bar area refreshing during typing - vs code version : <number> . <number> - os version : windows <number> 2 2 h2 ( <number> ) steps to reproduce : <number> . open a text file . turn on developer tools \ \ rendering \ \ paint flashing <number> . type a few characters without changing line . observe the screen refresh areas . with each character typing , the virtual scroll bar area is updated . expected : because there is no line change , i ' d expect the scroll bar area should not update . impact think this behavior leads to [ issue <number> ] ( <url> which causes underlying chromium to combine and refresh the entire whole editor screen . this kind of behavior is not optimized for remote desktop experience such as dev box .",0
microsoft/vscode,"toggling command center does not resize the title bar toggling the command center works , but the title bar height is stuck until the window is resized . i also noticed some issues where i had to click twice to open the command center once enabled . the command center input then disappears while the command center quick pick opens . <url>",0
